Event,Particle,Px,Py,Pz,Energy,Mass,PID,Vx,Vy,Vz
110,Muon-,40.39469318751006,-8.875583124376158,-16.582289596218892,44.55884215368927,0.1056599989533424,13,0.9065471909746551,-0.19918792085672046,-0.37214363737335027
110,Photon,-7.892457522903195,-35.965109765442016,-22.413354816328805,43.10613122907438,0.0,22,-0.1830936179579916,-0.834338613556304,-0.5199574672387061
171,Higgs,-34.589205927785414,-18.993331809609398,7.334299902110636,131.28576379409446,125.0,25,-0.2634650165271104,-0.1446716784875327,0.05586515773038104
171,Z Boson,3.552713678800501e-15,3.3306690738754696e-16,-8.881784197001252e-16,91.14910171086,91.14910125732422,23,3.89769466963075e-17,3.654088752778828e-18,-9.744236674076875e-18
171,Muon+,21.82175575078509,33.47079350974217,21.92134761680919,45.5745489035465,0.1056599989533424,-13,0.47881451985336,0.7344185365516049,0.48099977167526775
171,Muon-,-21.82175567249157,-33.47079198940242,-21.921346881953475,45.57454897573331,0.1056599989533424,13,-0.4788145173770302,-0.7344185020289357,-0.48099975478914225
171,Photon,-34.58920645557482,-18.99333209942464,7.334300014023162,40.13666408649623,0.0,22,-0.8617857822222992,-0.4732165099344877,0.1827331737938517
210,Higgs,11.228071681501422,32.70886126062751,19.642394394501963,131.17455109967435,125.0,25,0.0855964178064513,0.2493537121828863,0.14974241748749334
210,Z Boson,0.0,2.7755575615628917e-15,3.552713678800501e-15,91.40317108077892,91.40316772460938,23,0.0,3.036609702643633e-17,3.8868604193838496e-17
210,Electron+,29.2156163245541,32.88241755626576,-12.402787827764238,45.70158397275832,0.0005109999910928,-11,0.6392692284356899,0.7195027983245881,-0.27138638860213815
210,Electron-,-29.2156147775093,-32.8824205132272,12.402786720611378,45.70158270219038,0.0005109999910928,11,-0.6392692123572573,-0.7195028830292833,0.27138637192135884
210,Photon,11.228072024154976,32.708862258822734,19.64239499394025,39.77138402202503,0.0,22,0.2823153455745209,0.8224220268700949,0.49388261125291666
295,Higgs,37.187169692184064,-20.57361090559667,-5.822755988508531,132.15545218685415,125.0,25,0.28138959896717125,-0.1556773524296804,-0.0440598998539671
295,Z Boson,3.552713678800501e-15,-2.4424906541753444e-15,0.0,89.25949007636667,89.25949096679688,23,3.980208351807688e-17,-2.7363932418677855e-17,0.0
295,Electron+,-24.98665176659988,-2.687516205884032,-36.881685411369766,44.62974378105549,0.0005109999910928,-11,-0.5598654540608468,-0.06021805142033627,-0.826392497171928
295,Electron-,24.986650768685465,2.6875162303596416,36.881685895134034,44.62974598938352,0.0005109999910928,11,0.5598654039982496,0.06021804898909676,0.8263924671206376
295,Photon,37.18716969218407,-20.57361090559667,-5.822755988508541,42.8959621104875,0.0,22,0.8669153892947022,-0.47961649286720837,-0.13574135424473793
301,Higgs,-34.606561459998844,-11.40315459113368,1.0573663641354187,130.2066206240757,125.0,25,-0.26578188800331987,-0.08757737921834363,0.008120680492800592
301,Z Boson,7.105427357601002e-15,6.661338147750939e-16,-1.1102230246251563e-16,93.75440459532058,93.75440216064452,23,7.578766446515991e-17,7.105093543608741e-18,-1.1841822572681232e-18
301,Muon+,-6.875010030504389,-11.31641585221326,-44.96814397991984,46.87720171652023,0.1056599989533424,-13,-0.14665999203791066,-0.24140553270749485,-0.9592753477875021
301,Muon-,6.875011022374286,11.316415864799025,44.96814189259025,46.87720259712653,0.1056599989533424,13,0.14666001044174318,0.24140552844108273,0.95927528523954
301,Photon,-34.60656145999886,-11.40315459113368,1.057366364135409,36.45221602875514,0.0,22,-0.9493678363120545,-0.31282472873908024,0.029006915884107323
309,Higgs,1.3087835350145114,45.15932213506678,-5.746678722807786,133.03797054368889,125.0,25,0.00983766912307727,0.33944686581216843,-0.043195778613599724
309,Z Boson,0.0,9.298117831235686e-16,8.881784197001252e-16,87.49566300546867,87.49566650390625,23,0.0,1.0626947110115085e-17,1.0151113657423365e-17
309,Electron+,14.532743009154574,37.00584623776792,-18.254854628460624,43.74783456791776,0.0005109999910928,-11,0.3321934251761134,0.8458897818203318,-0.41727447332553746
309,Electron-,-14.53274326342412,-37.00584282070704,18.254853005833084,43.74783324926928,0.0005109999910928,11,-0.3321934410012606,-0.8458897292090495,0.41727444881257053
309,Photon,1.3087834950736077,45.15932075691364,-5.74667854743308,45.54230347822354,0.0,22,0.028737753585507907,0.9915906159315585,-0.1261833088917188
311,Higgs,-26.053684357158986,29.2609438321932,17.51540148796952,132.1619710499885,125.0,25,-0.19713450208233144,0.22140214465419586,0.13252981435442238
311,Z Boson,-3.552713678800501e-15,2.886579864025407e-15,0.0,89.24593032772992,89.24592590332031,23,-3.9808130922655916e-17,3.234410637465793e-17,0.0
311,Muon+,-36.64391985401731,24.962845811375367,-5.027653732416291,44.6229661595223,0.1056599989533424,-13,-0.8211896923888754,0.5594169989089448,-0.11266964447058428
311,Muon-,36.64391790639219,-24.962845766140774,5.027653759493418,44.6229645657553,0.1056599989533424,13,0.8211896780724781,-0.5594170178755412,0.11266964910152467
311,Photon,-26.053684357158986,29.2609438321932,17.515401487969505,42.91604072225857,0.0,22,-0.6070849947638842,0.6818183443706375,0.40813181256222164
420,Higgs,0.4072786545545778,10.84030471605363,-12.83390023472364,126.12449039530028,125.0,25,0.0032291797832291105,0.08594924492521532,-0.10175581439020714
420,Z Boson,0.0,-2.310651670001107e-15,0.0,109.32011536231056,109.3201141357422,23,0.0,-2.113656450455716e-17,0.0
420,Muon+,-30.767423945120058,29.73649614790923,34.0120146598677,54.66005850568191,0.1056599989533424,-13,-0.5628867730158355,0.5440260577990074,0.6222462176166927
420,Muon-,30.76742421361065,-29.73649423338261,-34.01201466836576,54.66005702291249,0.1056599989533424,13,0.5628867931973344,-0.5440260375307991,-0.6222462346519059
420,Photon,0.4072786607691569,10.840304881463554,-12.833900430553427,16.804376957496704,0.0,22,0.02423646302384709,0.6450881760675762,-0.7637236693162859
544,Higgs,14.493805066158478,25.947884176233643,-33.80498011255056,132.85759202593195,125.0,25,0.10909278758664759,0.19530599479154326,-0.2544452266299716
544,Z Boson,-1.7763568394002505e-15,-9.992007221626409e-16,-7.105427357601002e-15,87.84493106193925,87.84492492675781,23,-2.0221506442389322e-17,-1.1374597373843994e-17,-8.088602576955729e-17
544,Electron+,14.26014529817772,41.435909010445584,-2.9826766088478083,43.92246318775842,0.0005109999910928,-11,0.3246663384341375,0.9433876427493744,-0.06790777184097241
544,Electron-,-14.26014576999681,-41.43591176247973,2.9826781861437333,43.92246329479983,0.0005109999910928,11,-0.3246663483849989,-0.9433877031069318,0.0679078075863943
544,Photon,14.493805287316391,25.94788457216693,-33.80498062837361,45.01266299123866,0.0,22,0.3219939529047079,0.576457442147279,-0.7510104575451017
548,Higgs,15.934059546379828,-33.16813248213571,14.026968407299403,131.05638141151104,125.0,25,0.12158171448628366,-0.2530829260269997,0.10703002979500376
548,Z Boson,0.0,1.7763568394002505e-15,-1.7763568394002505e-15,91.67650140779676,91.67649841308594,23,0.0,1.937635939550784e-17,-1.937635939550784e-17
548,Muon+,33.630902140858325,8.942430831521245,29.83503324787912,45.83824619613261,0.1056599989533424,-13,0.7336864939587453,0.1950866704903671,0.6508764126843124
548,Muon-,-33.63090360926448,-8.942428091132037,-29.835032747330217,45.83825075474852,0.1056599989533424,13,-0.7336864530281089,-0.1950865913050939,-0.6508763370347311
548,Photon,15.934060032648734,-33.16813349434679,14.0269688353685,39.37988400323763,0.0,22,0.4046243516445785,-0.8422608225971377,0.35619629641913797
625,Higgs,-12.4436768653457,21.369954274043064,31.920627497967345,131.3599881983392,125.0,25,-0.09472958269878276,0.16268237053871207,0.243001144684717
625,Z Boson,0.0,3.552713678800501e-15,-3.552713678800501e-15,90.98119861959624,90.981201171875,23,0.0,3.904887749011574e-17,-3.904887749011574e-17
625,Electron+,-2.8191044591446053,-11.246719803181568,-43.98816607017085,45.490599027125846,0.0005109999910928,-11,-0.06197114391620971,-0.2472317367479641,-0.9669726715170511
625,Electron-,2.819104722357564,11.246719760601334,43.98816409921946,45.49059908166584,0.0005109999910928,11,0.061971149628006386,0.24723173551552807,0.9669726270311548
625,Photon,-12.44367667547026,21.369953947963435,31.92062701089722,40.37878757434864,0.0,22,-0.30817360854527814,0.5292371374107103,0.7905296054796697
676,Higgs,12.11632844017904,35.44699587324482,-3.119823489282136,130.52979824512255,125.0,25,0.09282423326377726,0.2715624811330723,-0.023901235819145328
676,Z Boson,0.0,4.413136522884997e-15,-4.440892098500626e-16,92.9395305663964,92.93952941894533,23,0.0,4.7483955384649095e-17,-4.778259661348336e-18
676,Electron+,-31.457654971339363,8.811413668453802,-33.04866298568056,46.46976286751224,0.0005109999910928,-11,-0.6769489024729222,0.18961606698049246,-0.7111863918889376
676,Electron-,31.45765364606025,-8.811414755604359,33.04866093559757,46.46976367654592,0.0005109999910928,11,0.6769488621681428,-0.18961608707409094,0.7111863353907649
676,Photon,12.11632844017904,35.44699587324482,-3.119823489282146,37.59026767872617,0.0,22,0.3223262080423054,0.9429833321805711,-0.08299551138998083
691,Higgs,8.378532251059466,39.34632488138665,-10.728832412584914,131.7514361564647,125.0,25,0.0635934794753154,0.29864057674984235,-0.08143237543037954
691,Z Boson,0.0,5.551115123125783e-17,8.881784197001252e-16,90.11682507728683,90.1168212890625,23,0.0,6.159909781958012e-19,9.855855651132819e-18
691,Electron+,19.51082797816532,-28.3268891929232,29.106274675651115,45.0584135603025,0.0005109999910928,-11,0.43301187140229924,-0.6286703626396613,0.6459675868680476
691,Electron-,-19.510826998806262,28.32689122088962,-29.10627613905227,45.05841230406648,0.0005109999910928,11,-0.433011861739421,0.6286704251745938,-0.6459676373555989
691,Photon,8.378532378905723,39.34632548176393,-10.728832576293916,41.63461308954527,0.0,22,0.20123958786132273,0.9450388165524721,-0.2576902192706577
709,Higgs,-33.149569831687565,-13.612311210433091,19.63105220196591,131.5088103781337,125.0,25,-0.2520710949811727,-0.10350873961442546,0.14927556675115372
709,Z Boson,-3.552713678800501e-15,-1.3322676295501878e-15,0.0,90.64847385983236,90.64847564697266,23,-3.9192206195263474e-17,-1.4697077323223802e-17,0.0
709,Electron+,-30.05196257387935,-32.37617256689631,10.14639443683598,45.324234590011805,0.0005109999910928,-11,-0.6630440170853313,-0.7143236473767416,0.22386245523210582
709,Electron-,30.05196355274683,32.37617201517741,-10.146394062843353,45.32423551011691,0.0005109999910928,11,0.6630440252221987,0.7143236207028945,-0.22386244243609044
709,Photon,-33.14957033750986,-13.612311418140472,19.631052501511984,40.86033852496652,0.0,22,-0.8112896646036052,-0.3331424043347821,0.48044272784272213
762,Higgs,-29.60921658154421,6.669046192149146,-27.54942507607384,131.54905056939035,125.0,25,-0.22508118799326302,0.050696270047432344,-0.20942321481478038
762,Z Boson,7.105427357601002e-15,-3.6082248300317592e-16,0.0,90.55938457117098,90.55938720703124,23,7.846152434943745e-17,-3.984374283369871e-18,0.0
762,Muon+,-40.28973672184375,14.693926315646612,-14.528079922329578,45.27969324900816,0.1056599989533424,-13,-0.8897970333031416,0.324514705407561,-0.32085199522962343
762,Muon-,40.28973475315828,-14.693926778668535,14.528079388422514,45.27969185361594,0.1056599989533424,13,0.8897970172458413,-0.3245147256340065,0.32085199332606174
762,Photon,-29.609216581544214,6.669046192149146,-27.549425076073845,40.98966599821935,0.0,22,-0.722358083689447,0.16270067173611172,-0.6721066006556539
816,Higgs,6.0169684624963375,28.34922459741162,25.301450907065664,130.78626022161433,125.0,25,0.04600612061466336,0.21675996048342164,0.19345649049214295
816,Z Boson,0.0,-9.43689570931383e-16,3.552713678800501e-15,92.31489367665816,92.3148956298828,23,0.0,-1.0222506178003595e-17,3.848472914071942e-17
816,Muon+,-24.30378394007491,12.039899076134716,37.34790391583802,46.1574510740069,0.1056599989533424,-13,-0.5265408590501944,0.26084410633573446,0.8091413855577937
816,Muon-,24.3037850784524,-12.039898205897222,-37.34790313915816,46.15744663983701,0.1056599989533424,13,0.5265409342958886,-0.26084411254035816,-0.8091414464621703
816,Photon,6.016968278873032,28.34922373226194,25.301450134926647,38.47136255367624,0.0,22,0.15640122624921335,0.7368915954746436,0.6576697173027186
847,Higgs,-3.016999704281154,1.501355581516165,-40.32674162332235,131.38722329721404,125.0,25,-0.02296265670716193,0.011426952665860928,-0.30693046562144255
847,Z Boson,4.440892098500626e-16,1.52655665885959e-16,7.105427357601002e-15,90.91992055584554,90.919921875,23,4.884399448823657e-18,1.6790123105331319e-18,7.815039118117851e-17
847,Electron+,-30.9470948854813,-19.38305825330549,-27.077345181887605,45.45996432521234,0.0005109999910928,-11,-0.680754931176175,-0.42637645103816196,-0.595630585809113
847,Electron-,30.947094547783685,19.38305758745418,27.07734194752519,45.45996085275395,0.0005109999910928,11,0.6807549757471671,0.4263764689599366,0.5956305601588492
847,Photon,-3.0169996122096303,1.5013555356984287,-40.32674039264788,40.46729873174864,0.0,22,-0.07455401538434395,0.03710046340504906,-0.9965266191837389
862,Higgs,36.87207452678173,-15.502933375452663,-7.204110056124192,131.44120368002197,125.0,25,0.28052143083338177,-0.11794576541761377,-0.05480861293435614
862,Z Boson,3.552713678800501e-15,1.1102230246251563e-16,8.881784197001252e-16,90.79898338283547,90.79898071289062,23,3.912724070732384e-17,1.2227262721038696e-18,9.78181017683096e-18
862,Muon+,3.292799593245805,-30.43166229219244,33.52870360673953,45.39949215056305,0.1056599989533424,-13,0.07252943672421602,-0.6703084296905516,0.738525961822322
862,Muon-,-3.2927995983980747,30.43166324803304,-33.528705036244354,45.39949119643893,0.1056599989533424,13,-0.0725294383619955,0.6703084648318713,-0.7385260088305636
862,Photon,36.87207452678173,-15.502933375452663,-7.204110056124202,40.6422202971865,0.0,22,0.9072357331160433,-0.38144897749412254,-0.1772568034779073
946,Higgs,37.2660658535769,-9.348652499986285,-17.683884476842486,131.96164873916567,125.0,25,0.2824007293758257,-0.0708437079205092,-0.13400775638834514
946,Z Boson,3.552713678800501e-15,-5.551115123125784e-16,-3.552713678800501e-15,89.66653180043258,89.66653442382812,23,3.962140173668858e-17,-6.190844021357591e-18,-3.962140173668858e-17
946,Electron+,37.62464780676343,-17.28782329447453,17.19124648310951,44.83326735614335,0.0005109999910928,-11,0.8392127102377661,-0.38560257402488063,0.38344844123331223
946,Electron-,-37.62464864896482,17.28782207359489,-17.191246988554347,44.833267974128674,0.0005109999910928,11,-0.8392127174551801,0.38560254147814826,-0.3834484472217075
946,Photon,37.26606471630683,-9.348652214688048,-17.683883937173167,42.29511291158316,0.0,22,0.881096234314602,-0.22103386351589044,-0.41810702749844575
956,Higgs,-36.16411144954964,-8.386135906654072,18.151081807649483,131.65345420143103,125.0,25,-0.27469170230974876,-0.06369856345601996,0.13787015249807388
956,Z Boson,-3.552713678800501e-15,3.8857805861880484e-16,-1.7763568394002505e-15,90.32995095472312,90.32994842529295,23,-3.9330406374085815e-17,4.301763197165636e-18,-1.9665203187042907e-17
956,Muon+,-38.765836285303024,-4.943426946359579,22.64147585506012,45.16497714331864,0.1056599989533424,-13,-0.8583163047396283,-0.10945266131039927,0.5013060403687047
956,Muon-,38.76583627029772,4.943427419717144,-22.64147489385452,45.16497391789569,0.1056599989533424,13,0.8583163657034141,0.10945267960751358,-0.5013060548869995
956,Photon,-36.16411144954964,-8.386135906654072,18.15108180764947,41.3235032467079,0.0,22,-0.8751463116194221,-0.20293864865685526,0.4392435389440391
1115,Higgs,6.967445623840651,-36.7162156703292,-15.858158540615811,131.4271927112902,125.0,25,0.05301372935162843,-0.27936544114569,-0.12066116770409814
1115,Z Boson,0.0,1.1102230246251563e-15,0.0,90.83030865211926,90.83030700683594,23,0.0,1.222304582138236e-17,0.0
1115,Muon+,-19.349237589924208,40.8845205350991,-4.072846774435909,45.41515600417698,0.1056599989533424,-13,-0.4260524303416374,0.9002395704935775,-0.0896803431449474
1115,Muon-,19.349238278469407,-40.88452165073294,4.072846769417894,45.415156624866526,0.1056599989533424,13,0.4260524396799055,-0.900239582755223,0.08968034180879288
1115,Photon,6.967445623840652,-36.7162156703292,-15.858158540615824,40.59688405917093,0.0,22,0.17162513294580523,-0.904409698458986,-0.3906250173659185
1117,Higgs,-38.37762493999317,12.017665533796428,-15.63365816502786,132.23720221079213,125.0,25,-0.29021806494981256,0.09087961128094438,-0.11822435671398353
1117,Z Boson,3.552713678800501e-15,5.551115123125783e-17,1.7763568394002505e-15,89.09003749706773,89.09004211425781,23,3.987778856774455e-17,6.230904463710086e-19,1.9938894283872276e-17
1117,Muon+,-37.56086969302199,-9.99382299081483,-21.761257294155985,44.54501956576531,0.1056599989533424,-13,-0.8432114310235723,-0.2243533191417767,-0.4885227912410754
1117,Muon-,37.560869686182485,9.993823469793728,21.761257291369816,44.54501797714617,0.1056599989533424,13,0.8432114609416724,0.22435333789563314,0.48852280860082786
1117,Photon,-38.377623768801,12.01766516704638,-15.63365768792649,43.14716067816526,0.0,22,-0.8894588465521466,0.2785273695454995,-0.36233340600411623
1180,Higgs,35.96152057789541,6.807948709685861,-17.448403653686256,131.41166583667555,125.0,25,0.27365546543325947,0.051806273562859266,-0.13277667201458304
1180,Z Boson,-3.552713678800501e-15,-6.661338147750939e-16,3.552713678800501e-15,90.86507634279953,90.86507415771484,23,-3.909878054135406e-17,-7.331021351503885e-18,3.909878054135406e-17
1180,Muon+,1.378182710190357,-15.3659924598009,42.73278807198477,45.43253787781053,0.1056599989533424,-13,0.030334706678657015,-0.3382155868361852,0.9405767335056946
1180,Muon-,-1.3781837137295447,15.365993404035196,-42.73278709411619,45.43253810944413,0.1056599989533424,13,-0.030334728612554877,0.3382156058950412,-0.9405767071867214
1180,Photon,35.96152057789542,6.807948709685862,-17.44840365368627,40.54658949387603,0.0,22,0.8869185060145905,0.16790434891482311,-0.43032974835828297
1208,Higgs,-25.31270535921837,15.833200944393964,24.037227326600032,130.7448339411497,125.0,25,-0.19360386637235713,0.12110001188667031,0.18384839080846258
1208,Z Boson,0.0,-3.3306690738754696e-16,3.552713678800501e-15,92.41453947612442,92.41453552246094,23,0.0,-3.604053098956316e-18,3.844323305553403e-17
1208,Electron+,-22.701884980132967,7.818063213345866,-39.47928431449358,46.20726797791201,0.0005109999910928,-11,-0.49130550178783383,0.16919553038892182,-0.8543955538199199
1208,Electron-,22.70188572229103,-7.818064154405933,39.47928551708064,46.20726781457684,0.0005109999910928,11,0.49130551958601953,-0.1691955513530622,0.8543955828659978
1208,Photon,-25.3127057454596,15.833201185989436,24.037227693379,38.3302964600331,0.0,22,-0.6603837716687919,0.41307275571162555,0.6271077949642929
1257,Higgs,7.968288786191071,-11.166044974203396,-57.52237415174186,138.2823116475822,125.0,25,0.05762334091216643,-0.08074817987321829,-0.4159778171653642
1257,Z Boson,-8.881784197001252e-16,1.1102230246251563e-15,0.0,79.14689329151133,79.14688873291016,23,-1.1221898709641256e-17,1.4027373387051567e-17,0.0
1257,Electron+,37.65258163437951,-11.042699775351664,5.13804392175792,39.57344566959753,0.0005109999910928,-11,0.9514607837979159,-0.2790431712100133,0.12983564698045094
1257,Electron-,-37.65258163437952,11.042699775351664,-5.138043921757916,39.573447621913786,0.0005109999910928,11,-0.951460736858555,0.279043157443699,-0.12983564057513972
1257,Photon,7.968288786191072,-11.166044974203398,-57.52237415174186,59.13541835607086,0.0,22,0.13474646849053779,-0.188821611220699,-0.9727228749001755
1286,Higgs,35.48317825604382,18.83862462589724,-4.475539736093119,131.37343785132137,125.0,25,0.2700940071021132,0.1433975157688831,-0.03406731078437789
1286,Z Boson,7.105427357601002e-15,1.9984014443252818e-15,-4.440892098500626e-16,90.9509194624076,90.95092010498048,23,7.812375509340355e-17,2.197230612001975e-17,-4.882734693337722e-18
1286,Electron+,-4.713851995697809,32.96367096430882,-30.97084555080738,45.47545597998321,0.0005109999910928,-11,-0.10365705838711524,0.7248672993805347,-0.6810452997863226
1286,Electron-,4.713850884674347,-32.96367250784444,30.97084735987228,45.47545926974304,0.0005109999910928,11,0.10365702645714,-0.7248672808847633,0.6810452902996549
1286,Photon,35.483178797474146,18.838624913351836,-4.475539804384445,40.42252039351333,0.0,22,0.877807184016368,0.4660428080673293,-0.11071896954507177
1350,Higgs,4.630253050927975,-38.80162322457943,-9.151963081791225,131.2850472690181,125.0,25,0.03526870079453951,-0.2955524946041301,-0.06971062792122704
1350,Z Boson,-4.440892098500626e-16,6.675215935558754e-15,-8.881784197001252e-16,91.15072512602067,91.15072631835938,23,-4.872031563501946e-18,7.323272443888862e-17,-9.744063127003892e-18
1350,Electron+,32.63319111735216,6.515342247383716,-31.14063044937172,45.5753630642705,0.0005109999910928,-11,0.716027013791042,0.1429575500736168,-0.6832777262894674
1350,Electron-,-32.6331931304919,-6.515342405130625,31.140631617737306,45.575365587999485,0.0005109999910928,11,-0.7160270183128183,-0.14295754561859594,0.6832777140889681
1350,Photon,4.630252980275921,-38.80162263251365,-9.151962942143362,40.134320139746585,0.0,22,0.11536891528630631,-0.9667940679549941,-0.2280333368118977
1383,Higgs,-1.390873941325278,5.289090509833285,-42.63558547236016,132.18434913904443,125.0,25,-0.010522228617717977,0.04001298598724197,-0.3225463963779243
1383,Z Boson,2.220446049250313e-16,-7.494005416219808e-16,0.0,89.19944462031582,89.1994400024414,23,2.489304791864803e-18,-8.401403672543712e-18,0.0
1383,Electron+,-42.02473023350764,-14.87658317931511,1.320728892922581,44.599721062903264,0.0005109999910928,-11,-0.9422644185203789,-0.3335577628015484,0.02961294065179983
1383,Electron-,42.02473200448334,14.876583494761425,-1.320727591944074,44.59971952440923,0.0005109999910928,11,0.9422644907325793,0.333557781380655,-0.029612912503210822
1383,Photon,-1.3908739625483304,5.289090590538402,-42.63558612292758,42.98490653570172,0.0,22,-0.03235726385477006,0.12304529698454673,-0.9918734169519711
1399,Higgs,33.90134193954857,-1.9946289705303424,-20.7950597251741,131.18961101781585,125.0,25,0.25841483694120176,-0.01520416864609399,-0.15851148245534535
1399,Z Boson,0.0,2.220446049250313e-16,0.0,91.36858754231332,91.36858367919922,23,0.0,2.4302072615733625e-18,0.0
1399,Muon+,-22.17322709292686,3.596600004261394,39.780092657861545,45.68429306867733,0.1056599989533424,-13,-0.4853577806182485,0.07872727720344966,0.8707608235955412
1399,Muon-,22.173227108972604,-3.5965998298855237,-39.78009494374378,45.684291202752405,0.1056599989533424,13,0.4853578007933874,-0.07872727660200263,-0.8707609091973192
1399,Photon,33.901342456842,-1.9946290009659653,-20.79506004248154,39.82102547729714,0.0,22,0.8513427781052478,-0.05008984517747159,-0.5222130719445502
1419,Higgs,-15.983448524081323,15.629239649137109,-31.085344042821465,130.73271347674495,125.0,25,-0.12226051230034705,0.11955109959464948,-0.23777785388315223
1419,Z Boson,0.0,-1.1102230246251563e-16,7.105427357601002e-15,92.4437809723592,92.44377899169922,23,0.0,-1.2009710257925454e-18,7.686214565072292e-17
1419,Muon+,-24.803323861543877,-38.90811350279623,2.7213550087061176,46.221888587338,0.1056599989533424,-13,-0.536614245319662,-0.8417681469089668,0.05887589390822953
1419,Muon-,24.80332533289136,38.90811204292089,-2.7213530482372548,46.2218879170274,0.1056599989533424,13,0.5366142849339179,0.8417681275322327,-0.05887585234775215
1419,Photon,-15.983448524081323,15.629239649137103,-31.08534404282148,38.28893250438573,0.0,22,-0.41744304368502655,0.4081920969550897,-0.811862384496117
1469,Higgs,-24.025556800367948,30.080982544562307,-12.513152824551696,131.3912930297307,125.0,25,-0.1828550145627347,0.22894197820060805,-0.09523578416813563
1469,Z Boson,3.552713678800501e-15,-2.664535259100376e-15,1.7763568394002505e-15,90.91078243063951,90.91078186035156,23,3.907912333183413e-17,-2.93093424988756e-17,1.9539561665917065e-17
1469,Electron+,-37.22481356043341,-20.99118494606574,15.487929190244476,45.45539192737696,0.0005109999910928,-11,-0.8189306478735602,-0.46179746903519997,0.3407280970096834
1469,Electron-,37.22481160978589,20.99118500027772,-15.48793016647001,45.45539096533125,0.0005109999910928,11,0.8189306222924623,0.4617974800016056,-0.3407281256976236
1469,Photon,-24.02555716696886,30.08098300356168,-12.513153015487267,40.48051260396319,0.0,22,-0.593509212741952,0.7430978776839067,-0.30911547830207525
1532,Higgs,-9.052532752141383,0.9217050881834876,-39.08357151011461,131.28337081094625,125.0,25,-0.06895414625800113,0.007020729910346246,-0.29770390011082704
1532,Z Boson,8.881784197001252e-16,-6.245004513516506e-17,-3.552713678800501e-15,91.15453328403014,91.15453338623048,23,9.743656049805371e-18,-6.851008160019401e-19,-3.8974624199221484e-17
1532,Electron+,16.052590753926545,16.928258589889026,-39.15400261885255,45.57726912561445,0.0005109999910928,-11,0.35220606811005667,0.3714188874114736,-0.8590686403553736
