,Event,Angle (radians)
339,3378,0.5267712792337508
340,3383,1.321037522158901
341,3388,2.664725418697283
342,3418,1.3637327181830758
343,3423,0.7395303103256458
344,3428,1.157147036565932
345,3433,0.931287320426785
346,3438,1.0797618137998377
347,3458,1.5466388091835241
348,3463,1.942655821073264
349,3473,0.7931024401134521
350,3493,0.823296739390091
351,3503,1.0464924143743393
352,3508,0.9242927213668504
353,3513,2.2856418379963177
354,3518,1.7428744932675502
355,3528,2.143263436273744
356,3548,0.5781111920664594
357,3558,1.4158637055484748
358,3563,1.96525358783874
359,3568,2.2846062078676876
360,3573,1.9178949273185832
361,3578,1.3509022575956855
362,3588,1.7268985684849167
363,3593,0.615550083989357
364,3598,1.8329937275738135
365,3603,1.7812131073674793
366,3623,1.6823213051595463
367,3648,1.1327635998530166
368,3658,2.7133046536113365
369,3683,1.3045503199236004
370,3688,0.3158322026331095
371,3693,1.8622315544467012
372,3718,1.7300246327623023
373,3723,1.243968011793123
374,3738,0.8306394668272541
375,3743,1.9603880631706425
376,3763,2.9668684186279792
377,3778,1.44616444325687
378,3793,1.1089709042004223
379,3803,2.2739087310415105
380,3808,1.8204753201406325
381,3813,2.6250633725590466
382,3823,2.7194683891548284
383,3828,2.181821006100986
384,3843,1.1706495497156306
385,3853,2.2912948331817433
386,3863,1.9700194662568447
387,3868,0.4881486898288462
388,3878,1.6273961542749238
389,3883,0.6319203070504047
390,3898,1.732620969970893
391,3903,2.1131268377267163
392,3913,2.191441519545599
393,3918,0.8963969605148783
394,3923,1.1217516511476184
395,3928,1.2649570925496245
396,3933,1.0853562960650855
397,3938,2.0488964251354957
398,3943,1.0416452958784115
399,3948,1.0301539848763328
400,3963,2.1789595456135107
401,3978,0.8509103751869674
402,3988,2.3934647116436656
403,3993,2.2335654477080595
404,3998,1.7448355761457344
405,4008,2.879767279639529
406,4013,0.4653216229831767
407,4018,1.2594966418045515
408,4023,0.8723641284066221
409,4028,0.9595626316094379
410,4053,2.522007339197895
411,4068,2.157893532485314
412,4073,1.447263774334757
413,4083,1.0406244932588233
414,4088,1.3460477899501262
415,4093,0.31476177554743323
416,4098,1.2691006022504439
417,4108,1.0604562028150977
418,4118,1.987018572665429
419,4128,2.4987025509333485
420,4133,0.6099691047563184
421,4138,1.3988198322312981
422,4143,1.7133369628801693
423,4148,1.9479297853971604
424,4153,1.6354401322041374
425,4158,0.2829374426301088
426,4173,1.3220626934208928
427,4178,0.4644016219849322
428,4198,0.31075152323794125
429,4203,1.8517320338930658
430,4228,2.470742758569806
431,4238,2.2257285429501716
432,4243,1.8251825109388202
433,4248,1.601383060275084
434,4258,0.9868863787128388
435,4268,1.9568864334628517
436,4273,1.0062329511093462
437,4278,2.147104006586039
438,4283,0.8794572992659471
439,4288,1.7637410025337719
440,4293,1.3244303891563283
441,4298,2.1232071117600118
442,4313,0.12825106999296113
443,4323,1.5753140875527165
444,4328,1.6671646340838342
445,4338,1.2771921552571497
446,4358,1.3529645695533687
447,4398,0.9239428439604264
448,4408,2.2574002671328257
449,4428,1.1858426338192694
450,4448,0.9932978389094269
451,4463,2.469283620966876
452,4478,2.5649140439341607
453,4498,0.9227457238853541
454,4503,1.1488523684271146
455,4523,1.2019647608456094
456,4528,1.4625906194174472
457,4533,1.9164037703089793
458,4538,1.3071624043561632
459,4543,2.0422510989731757
460,4548,0.8611465252481221
461,4558,1.0772595438804224
462,4568,2.4632221440986535
463,4573,1.1423577524341133
464,4578,1.187125148636223
465,4593,2.1148077527989657
466,4623,0.8301459861158813
467,4643,1.2668311807397439
468,4648,2.2127786577717
469,4658,1.1447985662881317
470,4663,2.844254644415596
471,4668,2.121475631359205
472,4673,1.132421127609286
473,4678,0.6206042870299772
474,4683,0.4438921577107188
475,4693,0.5422100348326445
476,4708,0.3669882712370979
477,4713,1.6103147999324592
478,4718,2.0500169998453655
479,4723,1.7435555132714853
480,4728,2.5961966701126253
481,4733,1.237597638736741
482,4743,0.6667134984436369
483,4748,2.1301506506988908
484,4753,1.2538235393981376
485,4763,0.7544981342169906
486,4768,2.3982356657168
487,4773,0.9410708073115724
488,4778,1.0338767097874295
489,4788,0.8511048448652624
490,4798,2.092251394948289
491,4808,2.240977269415078
492,4813,2.035782344834554
493,4828,1.8715483790706107
494,4833,2.349670210926492
495,4838,1.2827064263337313
496,4843,0.8421315292266798
497,4853,1.9182935307502995
498,4863,0.33934003380471794
499,4898,2.3315302697561027
500,4903,3.0098896623751403
501,4908,1.9857339220252483
502,4913,1.4625571146702117
503,4918,0.477417855609762
504,4928,2.2688336682959918
505,4933,0.057513718919742995
506,4948,2.014067240893672
507,4963,1.9379987886744499
508,4968,2.2085234302707017
509,4973,0.9818922195159538
510,4988,1.5186942036128896
511,4993,2.652235131140164
512,4998,2.655080778817066
513,5003,1.9573929413903886
514,5008,1.9423322034602486
515,5013,0.6498304705116363
516,5028,1.6087096904511824
517,5033,2.6317577958010014
518,5043,1.8039010691153265
519,5053,1.4072372278044551
520,5068,2.131381412703393
521,5078,0.6874728078122025
522,5083,2.0561293301156756
523,5098,2.447743761895306
524,5108,1.3106621874133197
525,5113,0.6245216287892557
526,5118,2.06389426077364
527,5123,2.3415019374567483
528,5128,2.036111299698309
529,5133,1.3204819078129515
530,5148,2.707851256337211
531,5168,2.461632186491199
532,5183,1.6052267429164828
533,5193,1.7649863902161942
534,5203,1.8014599743023445
535,5208,1.1609752899939398
536,5213,0.45357820261055987
537,5223,1.197383631599233
538,5228,1.892514621936872
539,5238,1.8521780890439377
540,5253,1.258779876966513
541,5263,1.6376348870081396
542,5303,0.818522470267069
543,5308,1.022203990251909
544,5328,1.3398762758309122
545,5343,1.4094140175534513
546,5353,1.0946231093228804
547,5358,1.9761053015008874
548,5368,1.574316162404505
549,5373,1.456190303310131
550,5378,2.2291635548117528
551,5383,1.3654548074138577
552,5403,0.7823751319242542
553,5423,2.8830733157395367
554,5428,2.4107705080968396
555,5433,2.734179414969529
556,5443,0.618484976723852
557,5448,1.686886720765764
558,5453,0.8978867858533778
559,5458,1.3998990345707183
560,5463,2.899636126052428
561,5468,2.099442168013417
562,5473,1.5148781537620728
563,5483,1.5461283419210063
564,5498,2.1405727929299303
565,5508,1.0100133840801486
566,5513,2.065051762599066
567,5528,1.2952784942462434
568,5538,2.535019170329737
569,5548,1.412899698614948
570,5553,1.8267486762418077
571,5558,2.3651199110092174
572,5563,1.7987120446620353
573,5573,1.0314486447133808
574,5578,1.9823021014845978
575,5583,1.7140855609139785
576,5588,2.0673537928643793
577,5598,2.556011094168462
578,5603,0.07175922231922253
579,5613,1.722501546606081
580,5618,2.351283681238782
581,5638,0.9272244797106965
582,5643,1.4665408516556881
583,5668,1.6339939213176629
584,5673,0.35987661137846666
585,5678,1.7638448230653394
586,5683,0.43201262616905156
587,5693,1.9573048076349824
588,5698,1.9123543168051007
589,5708,1.3597653181753542
590,5723,1.3363785997333975
591,5728,1.9672632633958727
592,5738,0.5823355410542826
593,5758,2.612323889945617
594,5763,2.0634829453112458
595,5773,1.9275989539203549
596,5788,2.8789107973432806
597,5798,1.9382701800767415
598,5803,2.5972868969414216
599,5813,1.8801064215771661
600,5818,1.282604209103607
601,5838,2.2441456257650683
602,5843,1.233456112474062
603,5848,2.0277324335067224
604,5853,1.5938320891983662
605,5873,1.8152344010032115
606,5883,2.376181481812186
607,5888,2.3528487385145014
608,5893,2.0327355406947145
609,5903,0.6427741956166592
610,5908,2.4566392540571393
611,5938,1.2746599945737438
612,5953,1.9328163053998522
613,5958,1.7151125584708713
614,5968,1.9175235510185722
615,5978,2.877164150879166
616,5988,1.6604706997360996
617,6003,1.4248808479876032
618,6018,0.6837267741813989
619,6023,1.7757955989371892
620,6028,0.5728093696606379
621,6033,2.1790963353523187
622,6043,0.36085101513771195
623,6048,2.2400898938329075
624,6068,0.9954760598628908
625,6088,1.53678098245602
626,6093,0.6391195922719487
627,6098,1.5430815442395682
628,6103,1.0433047272230414
629,6108,0.9200175401914601
630,6118,2.1152002205227007
631,6123,0.30939341295398076
632,6128,1.472317209489648
633,6143,1.3808992784213696
634,6148,1.2525947340742507
635,6168,2.4645613391564183
636,6173,1.306176565769094
637,6193,2.020549777296995
638,6213,1.970967780078445
639,6233,1.1975659588661067
640,6238,2.245572881219333
641,6263,1.6511250734012588
642,6273,1.0718068012702187
643,6288,1.4291797077112347
644,6293,1.3815902904684436
645,6303,0.6483242237920713
646,6313,0.9461804224487148
647,6328,2.4252248456949563
648,6338,2.465945174156129
649,6348,1.6026495819380309
650,6363,1.6497109185978784
651,6373,1.5156317975132771
652,6403,0.6540612202814382
653,6408,1.424561622274501
654,6428,1.4414724526498224
655,6443,0.48237854757772797
656,6453,1.688179411443427
657,6458,1.1349046794341626
658,6463,1.4111349234818025
659,6468,1.5731494513227438
660,6473,0.923480498605796
661,6478,1.4701701222746384
662,6483,0.908573438513865
663,6488,1.9756481640858286
664,6498,0.3232282937613744
665,6503,0.9736429668558175
666,6513,1.5421740227875207
667,6533,1.570087722160677
668,6543,1.7922907635164043
669,6548,2.6932061636959337
670,6558,0.8195505699470148
671,6563,1.71350605747525
672,6573,1.671988848347128
673,6578,2.1201430614883767
674,6583,1.2722543110314057
675,6603,0.4882131890208883
676,6608,1.3387266921151526
677,6613,1.6076065658201484
678,6623,2.5733711852486034
679,6628,1.6519668637042928
680,6633,2.364117775741878
681,6638,1.5539118505034755
682,6648,2.1431510862349947
683,6673,1.716377666248935
684,6688,1.1277863524893394
685,6703,2.406299968669853
686,6713,0.45397991459588627
687,6718,0.40420075957137275
688,6733,0.8782588654170433
689,6743,2.15790192011082
690,6758,1.7104833442699294
691,6763,2.4234258349356725
692,6768,1.5292289004822033
693,6778,1.760642306128765
694,6788,1.5853546990049703
695,6803,2.5903257400258064
696,6808,2.513747979744457
697,6813,1.522391072537496
698,6818,0.953817788977595
699,6828,1.7680839047827968
700,6833,1.6626042640027618
701,6853,1.8960754506394122
702,6858,2.660922200693639
703,6863,0.6054138064210834
704,6868,1.985095367510895
705,6878,2.4908068862872303
706,6883,0.8942305785444935
707,6888,2.1569551791410375
708,6898,2.5869122986849806
709,6908,2.4924971679930294
710,6913,1.1707416632019676
711,6928,2.1595200599867583
712,6943,1.5609193673746788
713,6948,0.5459889295211835
714,6953,0.7851521671020248
715,6958,1.0881986366249565
716,6968,1.888827446563837
717,6973,1.7341326499765255
718,6983,1.8149051127470062
719,6988,1.4533378958293597
720,7003,1.0404711738062091
721,7008,1.6547249757081792
722,7013,2.16418744092039
723,7023,0.301201765377923
724,7028,2.02769670331216
725,7033,1.6434301651820562
726,7038,2.0812912273391793
727,7043,0.6992614026102819
728,7053,1.6321541212082715
729,7063,2.2963886796871984
730,7108,0.29649518703611827
731,7113,1.2783290630127533
732,7118,2.597780303674412
733,7128,1.2184222945630159
734,7138,1.0457661181142266
735,7148,1.6048908499711378
736,7153,2.1536266779950326
737,7158,1.657923719958932
738,7173,1.5561340977467704
739,7178,1.6568736168183513
740,7183,1.4119658702976128
741,7193,1.0438029566447942
742,7198,1.7038883766732966
743,7203,0.931379984256012
744,7223,2.29009734292292
745,7228,1.879132455598075
746,7238,1.7291445541332122
747,7248,1.6161487789525657
748,7253,0.1891900273230278
749,7288,0.847293572700512
750,7303,1.3091373717417105
751,7313,1.8502753395349643
752,7323,1.1971168800744458
753,7333,1.7483016369311117
754,7348,1.5155289171049555
755,7353,2.610274141573483
756,7358,2.276003105892115
757,7363,0.18636370631787755
758,7368,1.1750954416479304
759,7373,1.8458728529908224
760,7378,0.4325713928685014
761,7383,1.4303864831661268
762,7388,0.9286833222843759
763,7398,2.1756229681283163
764,7403,1.7190433464857688
765,7408,2.6742180726514095
766,7418,1.3228034348885027
767,7428,2.315302707749712
768,7438,2.300303654115931
769,7443,1.1523785929744126
770,7448,1.899096208453133
771,7453,0.8806887292443997
772,7458,2.4105216362782373
773,7468,0.41328375695248865
774,7473,1.1538367573675874
775,7478,2.181406884042678
776,7483,0.3801507330182172
777,7493,2.7069118860849106
778,7508,2.547700630288755
779,7513,2.135563755857369
780,7523,1.229866450771282
781,7528,2.630775325698897
782,7538,2.169348389291642
783,7558,0.7978425421881433
784,7563,0.6133268851753636
785,7568,1.1125246148106387
786,7573,2.673388182217326
787,7598,1.0201985648779013
788,7603,0.5720616603051069
789,7608,1.4921185957547152
790,7613,2.5435080287602636
791,7618,2.2800923374092674
792,7633,1.2249950742288984
793,7648,0.5309665528699236
794,7653,1.3058958594164205
795,7663,1.1582955210152672
796,7673,1.9077448507955117
797,7683,0.9053429645157471
798,7688,1.9213210328184087
799,7693,0.9918446070841397
800,7713,2.081282605442252
801,7718,1.765294102812315
802,7743,1.4088921789499136
803,7748,1.6958728643590333
804,7763,2.4746142506096063
805,7768,1.5079282613632083
806,7778,2.3479550774027094
807,7783,1.0328434070809622
808,7788,0.3394236460437298
809,7803,1.5613030265770627
810,7808,2.01268371079298
811,7818,2.449861630151036
812,7838,0.5527144923647787
813,7843,1.757341275905513
814,7858,2.4444521073472116
815,7873,2.6574858094742324
816,7878,2.003115477028776
817,7898,1.0259524091487753
818,7908,0.6362213274206905
819,7913,1.1568266501082642
820,7918,0.5933296916689211
821,7933,0.6198692935353343
822,7938,2.07553841003891
823,7943,1.3942083893812336
824,7953,2.252306796707947
825,7958,0.9203229661270379
826,7968,1.312826629314087
827,7978,1.060154117872193
828,7983,1.2136224264511861
829,7988,0.8670216772457472
830,7998,1.4351174380768459
831,8008,2.4384835168671204
832,8013,0.6884862996809581
833,8028,2.6122924525641293
834,8048,1.4357495667037725
835,8078,0.2859234310159847
836,8093,1.025205414266151
837,8113,1.1289974378826229
838,8118,1.1028837573995798
839,8128,1.6158913018716656
840,8153,1.3550784513982717
841,8163,1.7714769142752977
842,8173,1.9589853353079085
843,8183,1.5870006761803663
844,8188,1.3694456507653292
845,8193,1.2039068323547522
846,8198,1.3626936319987912
847,8203,0.9393808312479313
848,8243,0.924047487940931
849,8253,2.2363907649860817
850,8268,2.733355132368274
851,8273,2.029867971759638
852,8278,1.071128694594366
853,8288,1.8671354055425702
854,8313,0.5321546378285822
855,8318,1.727354436609866
856,8323,1.4443077901158474
857,8328,0.9581924913836409
858,8333,2.012019237038779
859,8338,1.2330081113365032
860,8343,1.3249459941959565
861,8348,0.2034855042444713
862,8363,1.9245984830867067
863,8368,1.4952623174057633
864,8383,1.8851262700894738
865,8398,1.3549597326996954
866,8408,1.7398337971960698
867,8428,0.8363040809403596
868,8433,1.2467523034018313
869,8463,1.9707913444879788
870,8473,1.2583590279646102
871,8478,1.4637550553167782
872,8493,0.47424243318452586
873,8498,1.6246405680402396
874,8503,1.8805452271480394
875,8508,1.2099555208393082
876,8513,0.9299594553312952
877,8528,1.7230350591414443
878,8533,2.2059909555757544
879,8553,2.117333137004132
880,8558,2.412254311754042
881,8568,0.6873000547140606
882,8573,2.146189660064841
883,8578,0.388258917129448
884,8593,2.2204426570391385
885,8598,2.1962618784521504
886,8608,1.5450850133134357
887,8618,0.8973769980646936
888,8623,1.698481826033269
889,8633,1.460080978358931
890,8643,2.246828159876864
891,8648,0.6363649171759811
892,8658,1.7878977267174325
893,8673,1.6438920772045416
894,8688,0.6843850409249158
895,8693,1.8295598313563692
896,8703,1.394826209556634
897,8708,2.5483807868756845
898,8728,2.0531332253978083
899,8738,1.9491657484714644
900,8748,1.151801472582587
901,8753,0.3985184177026333
902,8763,2.034994302351761
903,8773,2.253628293482465
904,8788,1.9738660990351142
905,8793,1.9520222582948425
906,8798,0.6204630455123145
907,8823,2.643946050045088
908,8833,1.7972216716397318
909,8838,1.217548891722184
910,8843,2.224412837647258
911,8853,1.475487512034799
912,8858,1.597660686535628
913,8863,2.2545766989877887
914,8873,2.17708563071084
915,8888,0.9181809646226547
916,8913,2.3627990946858977
917,8923,2.077890955953109
918,8928,1.7387617692532755
919,8933,2.9243421099925
920,8943,1.3464768788764652
921,8948,0.09312065934848689
922,8963,0.6398523112924803
923,8968,2.380462872494986
924,8973,2.2757949916613818
925,8988,1.5278533616804353
926,8993,1.189349394741077
927,9008,0.31848632557728507
928,9028,2.0733809948249498
929,9033,1.31284557683538
930,9038,1.9253944398526526
931,9048,2.273956502888909
932,9053,0.7932041305058444
933,9063,1.5132386640144282
934,9068,0.3096755781899497
935,9073,1.0453980483720269
936,9083,0.9499737936587164
937,9088,2.0403657692220123
938,9103,2.437612588173254
939,9108,0.8247766502844478
940,9123,1.011264793047152
941,9133,1.4289292893528938
942,9143,1.5616683851317996
943,9148,2.681698727157338
944,9158,1.7181733451450165
945,9183,2.7162541361818247
946,9198,2.048761003799936
947,9208,1.383331323040531
948,9218,2.5391556901851824
949,9228,0.8897258682801692
950,9233,0.8387449830290267
951,9238,0.9063909099800928
952,9243,1.4439533630642787
953,9248,2.310281347087186
954,9253,1.2148154101066884
955,9258,1.3095003319502792
956,9263,1.740177800266304
957,9283,1.9543898279697745
958,9308,1.6952632163146293
959,9318,1.6835978814336263
960,9328,0.6335558556119124
961,9343,2.7449842941570837
962,9353,0.7895160112994993
963,9358,2.65044541195147
964,9373,1.7329436750764156
965,9408,3.051000994456922
966,9438,1.9824142533786608
967,9458,0.6750426041876791
968,9468,1.9276447868070472
969,9478,1.4226254407005232
970,9483,2.129244910098966
971,9488,1.5226219855219858
972,9493,2.432439669390623
973,9498,1.7550460508735986
974,9518,0.2060722180561655
975,9523,0.8113447632102346
976,9528,0.252681022762085
977,9533,0.689086627462609
978,9538,1.2306640693048827
979,9548,2.2385734068536367
980,9553,1.9581848907064638
981,9588,2.681163613874632
982,9603,2.2149839727453338
983,9613,2.5917653209244103
984,9618,0.23358324965134802
985,9628,1.9384837722649413
986,9638,2.4482682022681783
987,9653,1.4458838112641899
988,9663,1.785414095724545
989,9668,0.6438544066389873
990,9673,1.4641149284322488
991,9678,0.6638296898909704
992,9703,2.0085465611726128
993,9708,2.2426368222470794
994,9713,2.0709129737854863
995,9743,2.0492636605782386
996,9753,0.6129983141871218
997,9758,2.5537601112698227
998,9763,1.3505096508116776
999,9768,1.1424816838455074
1000,9773,0.8386781554292174
1001,9783,2.5096263147795854
1002,9788,1.7433883887601271
1003,9793,1.4693531493508039
1004,9813,2.085728231898908
1005,9818,0.877165208992426
1006,9823,1.8081727474536107
1007,9833,1.0619772135065928
1008,9843,1.9114061667997873
1009,9848,1.7352332106559467
1010,9858,1.4051122723678944
1011,9873,0.418909974476132
1012,9878,1.4671878273347392
1013,9908,1.9538615512455335
1014,9913,1.6664484544292772
1015,9953,2.4697574551900514
