Event,Particle,Px,Py,Pz,Energy
67,Higgs,0.0,0.0,9.9999998245167e-15,125.0
67,Electron+,0.3432838022708893,-21.464937210083008,-9.157878875732422,23.33941078186035
67,Electron-,0.5603828430175781,-36.03666305541992,-15.316568374633789,39.16059875488281
67,Photon,-0.903666615486145,57.5015983581543,24.47444725036621,62.49999237060547
68,Higgs,0.0,0.0,9.9999998245167e-15,125.0
68,Z Boson,2.1908528804779053,4.2413201332092285,-25.33447265625,99.21969604492188
68,Electron+,-12.233378410339355,-40.4223747253418,6.184547424316406,42.68339920043945
68,Electron-,14.42423152923584,44.6636962890625,-31.519020080566406,56.53629684448242
68,Photon,-2.1908528804779053,-4.2413201332092285,25.33447265625,25.780305862426758
69,Higgs,0.0,0.0,9.9999998245167e-15,125.0
69,Z Boson,-25.694753646850586,-10.712911605834961,-6.791141033172607,96.34504699707031
69,Electron+,-2.2438039779663086,-40.67877197265625,24.098363876342773,47.3342170715332
69,Electron-,-23.450950622558594,29.965858459472656,-30.889503479003906,49.010826110839844
69,Photon,25.694753646850586,10.712911605834961,6.791141033172607,28.65495491027832
70,Higgs,0.0,0.0,9.9999998245167e-15,125.0
70,Z Boson,-17.89411735534668,3.231837749481201,24.564918518066406,94.43728637695312
70,Electron+,-53.06385803222656,3.0067925453186035,26.144624710083008,59.23136901855469
70,Electron-,35.16973876953125,0.22504524886608124,-1.5797061920166016,35.20591735839844
70,Photon,17.89411735534668,-3.231837749481201,-24.564918518066406,30.562711715698242
71,Higgs,0.0,0.0,9.9999998245167e-15,125.0
71,Electron+,-3.6792964935302734,-37.71875762939453,28.73184585571289,47.5579719543457
71,Electron-,-2.7615926265716553,-10.436927795410156,10.45109748840332,15.026021003723145
71,Photon,6.440889358520508,48.15568542480469,-39.18294143676758,62.41600799560547
72,Higgs,0.0,0.0,9.9999998245167e-15,125.0
72,Z Boson,5.752055644989014,-13.53288459777832,-25.345680236816406,95.6976318359375
72,Electron+,47.36975860595703,-5.16538667678833,-23.690589904785156,53.21484375
72,Electron-,-41.617706298828125,-8.367497444152832,-1.655089020729065,42.482791900634766
72,Photon,-5.752055644989014,13.53288459777832,25.345680236816406,29.302364349365234
73,Higgs,0.0,0.0,9.9999998245167e-15,125.0
73,Z Boson,20.389598846435547,11.258878707885742,15.28817081451416,97.13916015625
73,Muon+,12.948575019836426,47.876949310302734,-11.8065185546875,50.98306655883789
73,Muon-,7.441022872924805,-36.618072509765625,27.094688415527344,46.156097412109375
73,Photon,-20.389598846435547,-11.258878707885742,-15.28817081451416,27.860836029052734
74,Higgs,0.0,0.0,9.9999998245167e-15,125.0
74,Z Boson,-19.4182186126709,-18.5947208404541,4.579330921173096,97.72727966308594
74,Muon+,-42.52088165283203,-12.306163787841797,36.81342697143555,57.573490142822266
74,Muon-,23.102664947509766,-6.288557052612305,-32.23409652709961,40.15379333496094
74,Photon,19.4182186126709,18.5947208404541,-4.579330921173096,27.27271842956543
75,Higgs,0.0,0.0,9.9999998245167e-15,125.0
75,Electron+,-3.132131814956665,13.445268630981445,10.51352596282959,17.352802276611328
75,Electron-,-8.148514747619629,34.98121643066406,27.352981567382812,45.14719772338867
75,Photon,11.280646324157715,-48.42648696899414,-37.86650848388672,62.5
76,Higgs,0.0,0.0,9.9999998245167e-15,125.0
76,Z Boson,-21.9953556060791,11.157249450683594,-1.7234677076339722,100.27652740478516
76,Muon+,28.024606704711914,22.897865295410156,-24.882761001586914,43.91871643066406
76,Muon-,-50.019962310791016,-11.740615844726562,23.159292221069336,56.35780715942383
76,Photon,21.9953556060791,-11.157249450683594,1.7234677076339722,24.723474502563477
77,Higgs,0.0,0.0,9.9999998245167e-15,125.0
77,Z Boson,8.225372314453125,12.351007461547852,24.096702575683594,96.70061492919922
77,Electron+,-36.32333755493164,-1.9974820613861084,-11.219120979309082,38.068931579589844
77,Electron-,44.548709869384766,14.348489761352539,35.31582260131836,58.631683349609375
77,Photon,-8.225372314453125,-12.351007461547852,-24.096702575683594,28.29938507080078
78,Higgs,0.0,0.0,9.9999998245167e-15,125.0
78,Z Boson,13.345770835876465,-38.99717712402344,-27.59075927734375,75.40020751953125
78,Muon+,-22.055763244628906,-16.660938262939453,-5.936974048614502,28.271936416625977
78,Muon-,35.40153503417969,-22.336238861083984,-21.653785705566406,47.12826919555664
78,Photon,-13.345770835876465,38.99717712402344,27.59075927734375,49.59979248046875
79,Higgs,0.0,0.0,9.9999998245167e-15,125.0
79,Z Boson,10.206027030944824,24.53732681274414,-11.998963356018066,95.84149169921875
79,Electron+,-27.02065086364746,-12.595412254333496,18.471261978149414,35.07060623168945
